contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var
contig_4530	23865	896.449	82.6172	102.474	119.484	133.958	279.418	290.08	82.6172	102.474	332.312	1456.77
contig_4533	32793	94.2584	11.3072	428.688	15.5892	632.112	22.2678	1664.92	11.2956	428.626	33.7986	4308.76
contig_4534	27078	110.028	12.0185	527.211	16.8141	593.952	26.5517	1787.53	12.0185	527.211	42.6247	4567
contig_4535	17799	167.902	31.7262	432.961	24.6901	202.935	9.54009	30.755	31.7252	433.182	70.2204	2174.93
contig_4536	3136	391.982	81.2957	136.765	50.1932	118.117	30.3202	95.9741	81.2746	135.785	148.898	559.538
contig_4537	2432	208.199	38.8256	127.44	35.4181	90.7987	13.677	6.47385	39.0925	125.541	81.1854	686.714
contig_454	12759	200.335	22.555	260.67	34.0309	685.63	43.7524	1171.84	22.8622	272.413	77.1344	3448.02
contig_4540	17420	68.2488	10.8442	17.2395	10.8616	11.9123	7.49218	4.0661	10.8442	17.2395	28.2066	88.5597
contig_4543	7533	103.109	11.6549	20.7046	11.1593	9.73186	27.4313	13.1874	11.6549	20.7046	41.2091	208.936
contig_4544	11632	42.769	2.1613	1.49777	9.62045	9.89195	9.42353	3.20506	2.1613	1.49777	19.4025	20.412
contig_4546	50434	124.214	23.8286	156.185	19.8713	163.182	6.41928	15.6611	23.8297	156.056	50.2656	662.873
contig_4547	161586	67.0403	10.0114	10.981	11.0976	11.3874	7.67653	6.20905	10.0144	11.082	28.2404	24.6827
contig_4548	17424	71.8779	8.00365	19.1268	10.5416	11.8756	21.146	30.3082	8.12539	22.5569	24.0612	61.7868
contig_4549	43624	67.4045	9.28458	44.0543	11.0473	18.608	12.1701	32.2976	9.28571	44.0862	25.6168	163.464
contig_455	292624	188.722	23.264	166.57	29.5178	256.346	43.3726	500.397	23.2498	165.904	69.3183	1385.72
contig_4550	15846	73.6572	11.5296	30.1839	9.41399	34.2852	11.2027	16.6587	11.6023	31.7964	29.9086	128.58
contig_4552	41461	56.0831	9.00138	14.8636	8.80833	11.896	6.42596	2.86655	9.0312	15.8185	22.8162	48.2174
contig_4553	4074	50.9475	6.38787	2.10083	8.97961	4.43848	5.21585	0.372239	6.38787	2.10083	23.9763	13.599
contig_4557	62464	56.7472	8.23555	22.4558	9.65316	24.3274	7.80786	11.0588	8.21207	21.7668	22.8385	136.368
contig_4558	40723	57.2215	12.1456	110.193	9.20622	79.614	6.07517	10.0729	12.2251	117.89	17.5695	88.2105
contig_4559	9587	222.952	29.7155	3749.57	35.1475	4915.2	48.4172	8562.57	29.7155	3749.57	79.9567	30523.3
contig_4562	1979	142.214	8.61564	1.95227	31.9071	2.37757	36.3127	3.06846	8.61564	1.95227	56.7633	30.5374
contig_4563	11141	40.8844	2.49786	2.82006	10.1131	5.50277	9.19061	2.63757	2.49786	2.82006	16.5849	21.1891
contig_4565	13792	86.554	10.0218	39.6085	11.1452	33.9915	24.3472	127.405	10.0218	39.6085	31.018	240.555
contig_4566	7641	134.592	14.7181	14.2901	13.2885	22.1432	36.4728	107.167	14.7181	14.2901	55.3945	250.241
contig_457	164870	62.679	7.06619	13.2413	9.92262	19.756	15.102	30.1167	7.06619	13.2413	23.522	87.284
contig_4572	2323	74.9406	11.3074	2.06661	10.9029	1.36765	5.95904	0.886468	11.3074	2.06661	35.4639	16.6271
contig_4577	24082	93.2768	16.6656	37.762	15.1334	32.4544	7.54772	6.89098	16.6431	37.5295	37.2871	177.641
contig_4578	21925	86.5589	19.6257	33.882	10.9646	6.76072	2.99816	4.91467	19.6257	33.882	33.3448	15.9692
contig_4579	51997	80.044	11.2625	30.7744	10.0154	26.7318	17.0662	65.3539	11.2834	31.6003	30.4164	192.388
contig_458	55803	2912.25	524.359	12369.6	447.131	8184.84	138.843	1059.81	523.895	12573.5	1278.02	74274.7
contig_4581	13141	46.2312	3.30206	2.95697	6.72827	5.38293	11.1258	7.24811	3.30206	2.95697	21.7731	125.827
contig_4583	12310	204.224	31.1616	174.932	25.6826	76.1979	34.039	87.9595	31.3157	171.155	82.0248	830.951
contig_4584	328361	164.709	24.9969	29.165	24.4886	32.0779	23.3559	36.1595	24.9933	29.1794	66.8746	125.409
contig_4586	76296	148.208	22.6553	44.2311	20.782	40.2778	21.6847	39.8563	22.6285	44.3321	60.4576	286.449
contig_4587	75307	70.9915	13.3472	11.463	10.9924	10.7949	5.16169	2.59135	13.3472	11.463	28.143	24.221
contig_4588	17953	74.2413	13.6371	12.9958	10.9696	6.50918	8.60518	3.82206	13.6371	12.9958	27.3922	35.9095
contig_4589	41441	49.9569	9.8256	64.122	8.53942	32.5434	3.24339	6.45618	9.8256	64.122	18.5229	184.008
contig_459	26459	1033.23	197.147	37284.5	168.131	22349.2	38.2962	1518.6	198.375	37731.2	431.277	155729
contig_4592	336403	68.7828	12.2123	27.1193	9.68532	13.8292	8.73769	10.7056	12.2131	27.13	25.9344	66.4994
contig_4593	53278	59.3931	11.1084	101.813	9.69041	37.1498	3.1912	6.31791	11.0977	100.496	24.3054	282.279
contig_4594	5479	102.361	9.64083	5.28314	9.18559	3.10531	25.2635	29.746	9.64083	5.28314	48.6307	31.3829
contig_4596	58405	70.6618	10.2023	83.8926	9.88051	70.68	14.305	90.3736	10.2011	83.8511	26.0729	590.42
contig_4597	1978	41.7659	7.1756	4.9155	7.59464	3.59534	5.093	14.3877	7.1756	4.9155	14.727	1.83842
contig_4599	10602	88.2338	18.2799	238.354	14.0899	141.75	2.01426	2.42103	18.2902	239.089	35.5596	587.666
contig_46	13290	86.4589	13.1546	26.8814	13.4632	11.3843	16.7328	18.14	13.1186	26.9399	29.9898	95.098
contig_460	18346	192.311	34.0089	907.534	32.7524	955.292	7.35211	0.897175	34.3569	952.515	83.8403	3808.2
contig_4600	102017	55.1403	6.68042	11.2833	8.78498	6.74903	11.8008	14.0315	6.67825	11.1693	21.1959	36.0086
contig_4603	279412	85.0594	12.5915	16.8463	12.7132	12.7555	15.0315	17.0303	12.5974	16.9201	32.1259	45.4151
contig_4604	12192	100.003	9.03255	4.38882	19.7422	4.761	26.7613	16.2	9.03255	4.38882	35.4348	17.681
contig_4607	1542	56.7277	3.92457	2.60174	12.9713	1.99775	7.29957	0.230107	3.92457	2.60174	28.6078	8.97181
contig_4609	25514	113.78	9.42789	4.71357	15.5058	20.8983	40.0786	44.7658	9.42789	4.71357	39.3394	46.3385
contig_461	23563	333.711	61.7632	97.5716	45.2108	110.724	23.87	3.50038	61.7064	98.3886	141.161	256.857
contig_4611	4225	28.4147	2.75902	0.444603	7.07828	4.91074	0.0858896	0.0903216	2.75902	0.444603	15.7325	7.99964
contig_4613	9536	96.2258	12.2072	3.4781	12.7579	4.22269	16.2969	2.0757	12.2072	3.4781	42.7564	19.1649
contig_4614	19318	68.865	7.5684	23.4525	12.9695	7.65427	8.81709	83.72	7.74275	28.6209	31.7673	101.653
contig_4617	15573	44.6842	8.09317	10.676	7.38838	8.16941	3.80834	1.38135	8.09317	10.676	17.3012	22.2923
contig_462	120339	96.2284	18.9648	69.5292	14.6452	44.295	5.89769	10.1532	18.9679	69.5824	37.7528	206.424
contig_4620	3128	228.014	26.4909	135.076	36.5504	72.1605	42.5178	382.942	26.4909	135.076	95.9644	1733.84
contig_4621	7846	270.292	37.6527	207.428	43.9036	155.66	46.1149	225.437	37.8099	206.06	104.811	969.905
contig_4622	36945	51.0204	7.86775	5.11835	8.20095	9.36966	7.42473	2.5627	7.86775	5.11835	19.6592	26.7162
contig_4626	182480	166.679	29.9498	117.951	22.1982	54.9252	22.6493	85.3518	29.9509	117.894	61.9312	406.616
contig_4627	13036	200.139	27.4004	519.378	32.5185	790.634	39.9886	1725.33	27.4782	524.426	72.7531	4732.64
contig_463	18466	47.699	10.8943	14.1216	8.49907	9.68927	1.95982	0.342061	10.8742	14.1071	15.4716	22.7591
contig_4631	21427	41.4151	6.29854	13.6983	9.35273	11.323	4.73088	8.29368	6.29854	13.4747	14.7345	32.5743
contig_4633	40314	70.3743	9.08535	9.83634	10.3111	14.5203	17.9255	22.7389	9.09235	9.82465	23.96	77.5238
contig_4635	14360	103.922	6.00894	60.9289	20.6829	578.122	26.7212	854.644	6.00317	60.8459	44.5056	2843.38
contig_4637	3889	48.0794	4.16422	8.0922	9.01819	27.4422	9.81118	42.9536	4.19684	7.90871	20.889	88.641
contig_464	154228	61.9627	9.69726	16.8069	10.0412	13.218	7.36666	25.4557	9.69378	16.6237	25.1638	68.2725
contig_4640	2827	285.569	54.3896	75.4233	41.0213	26.5061	30.9817	13.6855	54.3896	75.4233	104.787	191.694
contig_4641	23363	62.8638	9.49623	14.0834	10.8577	18.1506	3.76177	3.26707	9.49623	14.0834	29.2518	126.041
contig_4643	46658	82.025	8.41346	233.79	12.7213	503.819	21.1022	1434.34	8.4046	234.245	31.3835	3596.95
contig_4644	426538	151.018	20.9091	44.9409	21.0553	41.6187	35.4589	114.921	20.9137	44.8456	52.6814	183.695
contig_4645	71503	53.3682	7.07208	5.5113	8.48414	5.77066	10.6367	13.0047	7.07288	5.51891	20.1024	24.2409
contig_4646	79721	69.4763	11.6865	537.688	10.063	254.979	11.7064	42.2448	11.6865	537.688	24.3338	244.467
contig_4648	2655	99.1277	24.4028	78.3896	15.39	39.1393	0.197605	0.158621	24.4559	78.6896	34.6814	173.723
contig_4649	38671	108.52	10.6458	264.85	15.8106	420.979	31.171	2263.76	10.6458	264.85	40.2472	3773.77
contig_465	59106	75.4604	8.74674	30.5049	10.5408	16.5482	18.808	40.0019	8.74842	30.5312	28.6165	94.6737
contig_4651	16559	137.174	17.7858	332	19.6065	369.026	32.6929	802.332	17.4357	304.15	49.6528	1439.69
contig_4653	19374	136.434	18.8902	122.741	18.7045	83.8937	29.9905	266.899	18.8902	122.741	49.9583	947.961
contig_4655	75370	90.0876	9.601	21.6542	13.9625	33.0618	23.3377	104.664	9.601	21.6542	33.5854	148.371
contig_4658	4434	403.049	57.5423	518.492	73.5677	713.84	51.4585	378.801	57.5854	531.079	162.895	5543.85
contig_4659	1026	295.71	57.6575	28.5066	50.7226	13.5035	8.85046	4.77648	57.6575	28.5066	120.822	23.3054
contig_466	2029	4.96115	0.938797	0.0574877	1.88185	0.802869	0.749867	0.8181	0.938797	0.0574877	0.451836	0.498078
contig_4662	15426	186.767	23.4512	143.428	28.7243	163.403	41.2611	3027.88	23.4512	143.428	69.8792	1827.32
contig_4663	9699	142.892	22.5568	143.819	24.8971	195.069	12.8582	71.1135	22.4396	142.8	60.1403	1119.78
contig_4664	30643	81.5193	13.439	16.7114	12.2506	6.69922	12.9347	28.2446	13.439	16.7114	29.4561	126.639
contig_4665	3835	201.453	25.7506	11.5472	28.1045	6.84121	32.4364	16.0901	25.7506	11.5472	89.4109	41.5534
contig_4667	55867	100.409	12.2872	85.9637	14.8726	114.906	22.1514	237.431	12.3085	85.9015	38.7895	993.423
contig_4669	13617	44.0967	3.80887	1.86528	8.89975	5.76268	14.3318	3.67084	3.80887	1.86528	13.2474	6.77617
contig_467	15783	137.357	10.5867	115.31	22.7389	248.95	44.7387	1376.03	10.5458	115.113	48.7466	1788.37
contig_4671	2384	29.3259	3.89212	3.58931	4.80976	3.19131	3.50537	0.651331	3.93151	2.5197	13.1871	9.55118
contig_4674	9624	219.752	56.1712	393.999	30.075	125.343	1.82035	2.23902	56.0976	396.777	75.5878	899.331
contig_4676	3057	92.3829	22.7403	41.1613	14.2814	18.2223	0.282766	0.202879	22.6722	41.6801	32.4063	120.256
contig_4677	9151	1037.62	226.837	8285.07	144.665	2909.89	35.879	69.7589	226.999	8318.93	403.237	24525.6
contig_468	185565	85.2076	14.3916	18.8561	11.866	35.5301	12.1494	119.742	14.3785	18.8174	32.422	81.5428
contig_4680	9007	121.027	10.9667	21.0612	13.707	14.0853	39.5944	3.89108	10.9667	21.0612	45.7924	25.2501
contig_4681	42801	213.718	21.7083	191.053	29.2245	413.304	58.8344	1362.14	21.438	180.766	82.5129	3820.43
contig_4683	31334	54.5823	8.62878	6.82731	9.32837	10.2217	2.75571	1.98025	8.62878	6.82731	25.2407	27.465
contig_4684	87150	454.491	45.074	81.5363	71.3631	223.615	122.374	480.355	45.0769	81.6372	170.603	943.204
contig_4688	16303	144.097	14.1792	45.4888	24.003	102.827	36.891	390.427	14.0868	44.6575	54.9369	470.755
contig_469	44247	259.039	31.7075	208.508	38.9726	220.119	58.6297	228.395	31.9524	224.422	97.7768	992.902
contig_4690	1337	26.2199	3.77928	1.12155	6.23252	0.625488	1.12721	0.213995	3.77928	1.12155	11.3016	29.0219
contig_4691	3526	313.418	27.4061	4.89899	45.4816	8.09685	95.4538	6.39786	27.4061	4.89899	117.67	57.9062
contig_4693	13471	76.9969	6.98416	4.04034	13.2046	7.51066	22.7042	27.0661	6.98416	4.04034	27.1199	17.1726
contig_4695	1328	415.947	42.5849	16.8649	67.466	7.08002	77.9745	13.9416	42.5849	16.8649	185.337	67.7547
contig_4698	11824	66.2287	5.77557	27.3277	12.7924	76.7709	12.8907	55.3119	5.66421	25.0382	29.1058	450.249
contig_4699	158921	425.49	41.2383	30.8367	59.9538	68.682	124.982	206.407	41.2383	30.8367	158.078	197.788
contig_470	108624	88.5763	13.7175	71.6903	12.8459	67.3602	13.1254	392.455	13.7148	71.4791	35.1727	530.7
contig_4701	1542	11.4756	3.12141	1.28719	0.384339	0.236792	1.21624	0.938829	3.12141	1.28719	3.63218	4.4354
contig_4703	3515	424.356	46.1364	35.2988	63.5949	23.7707	118.476	35.5933	46.1364	35.2988	150.012	172.058
contig_4705	69362	433.614	36.864	92.2617	61.9585	194.596	140.31	419.9	36.8716	91.9526	157.61	784.498
contig_4707	1167	85.4926	9.01868	4.60102	15.1967	4.01047	13.9715	14.0809	9.01868	4.60102	38.2871	16.8014
contig_4710	18801	262.005	23.2559	855.107	40.6171	1817.53	77.8656	6257.56	22.8901	860.52	97.3762	13677.7
contig_4711	16334	354.613	31.2006	24.127	51.3882	48.5881	108.562	263.775	31.2006	24.127	132.262	594.309
contig_4713	893	113.56	14.249	2.55651	21.7847	18.2018	10.175	3.39522	14.249	2.55651	53.1023	30.4342
contig_4715	11592	400.031	33.5377	75.6121	54.4761	134.378	137.197	1710.08	33.5377	75.6121	141.283	1475.94
contig_4717	3119	62.6046	8.85281	9.71434	7.15561	7.01827	4.65712	1.0488	8.9579	9.05255	32.9811	47.04
contig_4719	186696	159.782	23.1069	22.9082	25.2134	21.8183	23.8363	37.6779	23.1022	22.9075	64.523	58.5119
contig_4720	9554	84.5466	12.3158	70.953	15.7578	77.9311	15.6257	39.7054	12.4386	72.4749	28.4087	289.273
contig_4722	36172	69.564	10.2211	18.1577	9.87311	12.1284	11.7034	24.8245	10.3825	19.8579	27.384	90.2943
contig_4726	16624	98.7081	10.8412	9.4895	10.4112	20.7109	30.0487	46.0441	10.8154	9.50725	36.5916	150.055
contig_4727	19160	88.1748	9.90079	49.6747	11.2165	26.8065	28.1379	203.601	9.91378	49.5052	29.0059	240.499
contig_4728	10285	59.8327	14.5433	50.4634	9.28515	25.7772	3.81608	13.2956	14.5313	50.5382	17.6568	80.5357
contig_4729	13652	40.7639	7.52718	13.9892	6.07903	4.23626	3.66923	1.11063	7.51541	14.0481	15.973	31.5761
contig_473	25922	80.2578	15.8654	425.402	11.5717	164.347	7.09095	16.2214	15.8433	424.309	29.8865	1054.36
contig_4730	3052	42.2343	5.22777	2.73775	8.7581	2.54538	5.59028	0.47907	5.22777	2.73775	17.4304	4.51001
contig_4733	40587	43.181	5.35134	3.51482	7.94095	5.27091	5.68	2.90236	5.35134	3.51482	18.8574	23.7698
contig_4735	53690	64.9144	8.08526	14.908	8.53248	11.2483	17.9392	76.192	8.08526	14.908	22.2722	64.7893
contig_4736	35548	63.2461	7.95005	4.91598	8.25078	10.0924	15.8829	5.24001	7.95005	4.91598	23.2123	13.5111
contig_4737	72317	364.159	42.4469	5414.04	52.3162	8043.3	100.852	27319.6	42.4931	5420.69	126.05	50044.6
contig_4739	4755	195.337	29.5259	19.0264	36.7976	19.1406	16.8363	0.938843	29.5259	19.0264	82.651	31.0616
contig_4742	40677	55.9523	9.36238	12.1002	8.61635	16.0931	5.8691	1.61285	9.37022	11.9565	22.7342	68.856
contig_4745	25535	58.8351	7.52937	5.83188	7.47938	4.38962	14.9716	8.43754	7.52937	5.83188	21.3254	15.1547
contig_4749	8877	264.977	43.1872	3083.14	37.1156	2674.59	44.9928	3619.01	40.5578	2467.32	99.1236	24739.8
contig_475	595	4.56629	1.13708	0.852794	1.37528	1.21244	0	0	1.13708	0.852794	0.916854	1.14397
contig_4751	5830	796.729	121.196	25.5578	116.489	59.0205	118.109	19.9575	121.196	25.5578	319.74	261.723
contig_4753	76282	54.9238	7.8398	17.6496	7.56611	15.6653	11.5386	7.61835	7.8398	17.6496	20.1395	42.9798
contig_4754	2772	135.354	16.4439	1.5625	29.984	9.05887	9.41686	0.540034	16.4314	1.01376	63.0774	44.588
contig_4755	41460	147.284	28.3501	132.123	22.6565	89.8464	11.4991	14.6739	28.3222	131.32	56.456	341.554
contig_4756	17115	48.9307	8.49537	6.93267	8.42647	5.06335	6.34306	2.25537	8.49537	6.93267	17.1705	27.904
contig_4757	13809	82.8498	10.908	7.8257	11.5592	11.0182	20.0239	9.15359	10.908	7.8257	29.4507	33.1872
contig_4758	7408	1388.35	247.648	69794	194.914	42184.3	43.7796	3550.01	250.283	72298.1	651.721	607223
contig_4764	16863	75.2886	5.9647	6.68745	12.7528	20.4784	16.728	13.3871	5.93927	6.76294	33.9038	97.5636
contig_4765	22285	45.4486	6.84197	23.9518	9.02503	27.4967	1.50178	1.35776	6.84197	23.9518	21.2379	190.841
contig_4769	699	2.98907	0.939891	0.990908	0	0	0	0	1.36976	1.35391	0.679417	0.218209
contig_4772	158048	69.7152	8.58355	26.6009	11.1567	35.2201	16.1793	57.0197	8.58469	26.6362	25.2108	143.814
contig_4773	5361	114.765	25.4302	72.2742	15.4888	24.6585	0	0	25.3681	72.3759	48.4776	167.016
contig_4775	1866	516.37	62.1195	24.3746	61.8077	25.998	149.168	79.0939	60.1463	12.9261	183.128	107.658
contig_4776	9049	745.811	88.2896	20.6011	84.9789	16.9295	217.997	10.0111	88.2896	20.6011	266.257	217.951
contig_4777	1506	146.455	19.7802	67.2786	20.1954	44.7654	13.2493	36.8103	19.3223	63.2245	73.9078	679.098
contig_4778	44567	127.394	17.6712	543.138	15.4082	354.322	26.1053	638.154	17.6723	543.647	50.5373	3577
contig_4779	2047	40.5572	10.4755	10.8255	6.24934	5.88874	0	0	9.51344	9.00733	14.3189	33.7289
contig_4780	15382	286.035	35.0247	134.16	36.3922	174.203	85.3887	158.876	35.0247	134.16	94.2045	808.083
contig_4782	2894	1070.24	182.684	49.9836	169.94	40.6791	104.454	18.6141	182.684	49.9836	430.474	231.867
contig_4783	12548	1142.86	133.946	4280.68	161.689	8430.05	322.67	27203.3	133.871	4297.31	390.68	42150.5
contig_4784	29570	1358.14	153.311	9949.77	169.465	13550.1	453.973	62652	153.313	9950.08	428.081	95431.5
contig_4785	2017	1097.73	153.676	31.8942	173.734	54.1619	153.178	10.4582	154.131	30.9361	463.012	316.856
contig_4786	1586	49.4993	9.80362	8.86314	6.4812	4.72498	0	0	10.3008	10.5366	22.9136	70.1179
contig_4788	32407	318.847	36.9427	192.439	43.0721	279.299	90.8519	768.267	37.0421	190.042	110.938	1237.38
contig_479	37458	221.3	30.8183	351.426	35.1966	517.743	23.9328	238.376	30.8272	352.733	100.525	5295.9
contig_4792	14896	87.6974	8.71992	17.8009	17.213	45.0149	15.2715	29.42	8.50244	16.6044	37.9906	215.6
contig_4793	77446	182.749	17.9496	46.9752	24.3862	41.8371	50.0809	88.9994	17.9637	47.3792	72.3689	213.373
contig_4794	12144	112.152	13.3959	51.4769	18.6079	91.591	23.6372	195.092	13.2258	50.0864	43.2851	434.296
contig_4796	36473	312.65	36.0902	130.264	42.1988	206.786	80.8006	413.683	36.0902	130.264	117.47	1088.19
contig_4798	15681	47.4718	7.38478	17.1195	8.10579	13.6952	0.662932	0.223454	7.38478	17.1195	23.9336	201.68
contig_4799	3204	127.943	26.7485	20.4849	20.4227	6.04302	3.59201	0.282875	26.7485	20.4849	50.4312	18.1687
contig_48	3933	102.326	20.751	5.33254	12.5818	6.03293	10.6172	3.20349	20.751	5.33254	37.6249	44.7038
contig_4800	3223	144.237	27.0801	9.23343	25.7921	14.4258	3.7234	0.227521	27.0801	9.23343	60.561	51.8363
contig_4804	29205	136.415	29.2263	134.186	18.4373	44.0426	3.21721	1.57636	29.2263	134.186	56.308	467.716
contig_4807	12261	80.0821	15.5324	18.2648	9.80192	8.63155	8.00999	0.763307	15.5324	18.2648	31.2054	17.3495
contig_481	4782	56.321	9.79944	41.2688	11.0864	42.9387	2.5285	2.5982	9.79944	41.2688	23.1073	293.64
contig_4810	139443	56.5178	5.89716	10.6803	9.25025	12.6564	14.0264	35.4809	5.89716	10.6803	21.4468	47.2144
contig_4811	30531	54.0402	6.41812	7.12577	6.77209	7.68084	12.3021	11.8653	6.41812	7.12577	22.1298	36.0816
contig_4813	3294	82.4094	16.0738	16.8009	14.5614	21.7342	4.6743	16.7391	16.0738	16.8009	31.0261	114.432
contig_4814	12092	100.018	17.3428	295.383	14.3668	133.777	17.8116	486.698	17.3995	295.789	33.0971	800.765
contig_4815	10943	70.8596	11.7715	24.1312	10.4158	16.9218	6.62698	15.9036	11.7715	24.1312	30.2738	120.141
contig_4816	13530	49.4324	5.41973	10.8312	8.28229	5.68869	14.6306	23.9012	5.41973	10.8312	15.68	23.0216
contig_4817	41827	257.594	43.357	1498.97	41.1206	1462.86	24.0247	205.595	43.0539	1489.95	106.038	9636.8
contig_4818	38659	1475.02	238.876	272.238	212.478	203.655	182.43	79.7376	238.772	262.417	602.462	2140.42
contig_482	53178	257.968	37.6974	864.291	36.4507	850.485	43.2165	1290.72	37.6443	865.37	102.96	7171.7
contig_4820	2138	305.442	54.4457	62.4668	58.6011	89.7029	12.2183	4.06203	54.4457	62.4668	125.731	387.376
contig_4826	11401	231.48	32.3628	806.105	37.5168	931.71	45.222	1137.67	32.3628	806.105	84.0154	6658.52
contig_4829	30621	80.1409	8.9536	14.4428	10.595	38.3813	22.1865	76.7177	8.9536	14.4428	29.4523	156.203
contig_483	3113	56.085	8.6139	12.1674	9.14749	12.2242	1.28147	0.771525	8.6139	12.1674	28.4283	64.7789
contig_4830	12467	111.048	16.2337	84.0269	12.043	50.0193	28.4685	161.289	16.2112	83.6878	38.0916	412.467
contig_4831	34642	193.762	21.3319	29.8659	25.0476	32.3964	53.2735	52.7495	21.3004	29.9178	72.8083	91.2923
contig_4832	67728	178.323	21.1924	28.1694	24.1562	38.523	48.5007	77.3728	21.2088	28.5572	63.2647	349.704
contig_4838	36253	75.4147	15.5774	15.6762	9.88619	6.4031	6.85505	8.13833	15.5774	15.6762	27.5187	34.3018
contig_4839	91818	47.6693	7.38757	18.6877	8.05808	10.1852	8.76214	6.97677	7.38757	18.6877	16.0739	35.4064
contig_4840	19357	68.8008	11.4595	27.2709	10.2501	33.3319	13.8672	72.8986	11.4595	27.2709	21.7645	189.043
contig_4842	16612	68.7013	7.98548	28.8098	12.6152	22.5974	15.7862	35.7434	8.02399	29.661	24.2904	139.853
contig_4844	26181	109.474	11.2876	35.8891	11.8877	42.7676	46.1705	265.419	11.8474	43.9255	28.2806	269.6
contig_4845	16591	51.97	6.84818	17.0306	7.39316	12.5518	15.8181	20.9599	6.81887	17.5261	15.0917	67.0528
contig_4848	57547	74.6623	13.364	34.5442	10.4502	17.0653	9.24634	16.2891	13.364	34.5442	28.2378	84.937
contig_4849	20439	65.1814	11.072	5.25931	11.4728	17.3342	2.89492	5.57385	11.072	5.25931	28.6697	53.3946
contig_4850	39081	63.0606	11.0113	34.2969	9.37153	28.6277	7.52999	101.071	10.9519	31.8473	24.1959	234
contig_4851	4883	73.7437	12.5517	2.86442	9.59582	1.11701	13.782	1.07458	12.5517	2.86442	25.2626	3.79007
contig_4854	42110	250.378	40.3143	253.074	36.1781	204.507	34.5844	196.798	40.3071	253.353	98.9944	1847.4
contig_4856	10231	44.938	4.29372	0.88334	9.01885	2.15093	7.60629	1.2109	4.29372	0.88334	19.7254	3.71338
contig_4863	9383	238.46	56.7108	1173.79	32.0629	243.734	2.18326	2.94346	56.6971	1172.26	90.8057	2599.29
contig_4865	7731	50.4497	9.01385	7.02863	9.72049	3.78439	3.71429	0.357957	9.01385	7.02863	18.9872	21.6653
contig_4866	8931	88.7873	10.2304	19.1331	11.7717	18.4117	18.3694	13.3808	10.2304	19.1331	38.1854	90.5549
contig_487	33578	218.376	25.2783	273.141	24.9968	228.728	64.1581	1207.81	25.4029	280.288	78.5404	2819.76
contig_4870	15652	188.572	33.8909	556.52	31.9069	341.744	11.31	7.60344	33.9182	552.166	77.546	2885.92
contig_4872	12241	106.866	17.5808	62.0649	16.8998	33.6396	14.377	10.5811	17.4835	63.1595	40.5254	209.644
contig_4873	9406	50.8378	9.79116	96.0419	9.47483	102.287	1.89747	1.64849	9.85933	97.1968	19.815	251.679
contig_4874	11627	106.509	18.8882	174.833	15.6346	101.22	11.679	27.4182	18.8448	173.097	41.4627	812.109
contig_4875	14660	80.4164	13.2898	58.7496	12.5906	64.1029	8.72068	14.1692	13.2828	58.7747	32.5325	274.067
contig_4876	14932	149.344	28.2533	151.493	20.5371	42.4593	17.3879	51.4633	28.2939	150.493	54.8722	280.862
contig_4877	27725	176.646	33.6711	428.999	25.8089	207.613	18.5114	35.0954	33.6679	427.773	64.9861	1272.72
contig_4878	95957	80.452	12.5162	14.4862	11.7998	9.69789	13.9925	8.29083	12.5162	14.4862	29.6274	26.9708
contig_488	22995	85.7637	9.69941	35.488	17.1501	79.509	16.0492	27.334	9.41261	29.2893	33.4524	449.467
contig_4880	32870	105.281	17.1139	108.587	18.5244	114.452	16.0488	100.703	17.1459	108.305	36.4483	498.402
contig_4884	10485	102.951	10.3408	33.0061	13.2094	66.9967	35.4073	122.251	10.3408	33.0061	33.6525	339.347
contig_4886	38382	53.8972	10.9829	19.5968	8.35376	9.55454	4.75664	2.01503	10.9829	19.5968	18.821	22.0302
contig_489	23505	380.243	46.8922	367.758	56.9281	452.076	63.6949	363.983	46.8092	348.974	165.919	3862.44
contig_4891	998	7.34198	0.536557	0.777886	1.61085	2.95343	1.7559	17.6841	0.444575	0.419598	2.9941	13.4415
contig_4892	25421	69.5698	12.902	8.28613	9.24688	11.1426	6.07131	3.91626	12.902	8.28613	28.4476	24.9203
contig_4895	6437	35.2095	6.20216	10.5563	9.30157	2.38352	3.28392	0.219251	6.20216	10.5563	10.2197	5.0987
contig_4896	19379	48.2995	7.74268	4.32284	9.32742	14.1287	3.59171	0.365763	7.74268	4.32284	19.895	17.3849
contig_4898	211935	62.2078	9.54145	15.6038	10.0322	16.4128	7.50036	15.6729	9.56046	15.7497	25.5733	126.045
contig_4899	36569	67.2007	5.72913	28.2432	9.30479	26.9662	22.8653	373.203	5.68044	23.7635	23.6211	213.797
contig_49	5688	231.513	38.5717	18.4209	32.9056	11.5937	52.9675	9.82119	38.5717	18.4209	68.4966	62.5461
contig_490	21526	69.3494	9.09829	22.978	12.6368	26.3831	12.4986	7.5264	9.13702	23.2614	25.9787	256.778
contig_4902	9948	85.9545	16.658	49.6705	13.1254	40.3126	11.0594	11.8131	16.658	49.6705	28.4537	96.7986
contig_4903	18508	142.464	28.2757	222.17	22.6202	103.818	8.00839	25.0241	28.2751	222.235	55.2842	737.897
contig_4908	7176	147.259	27.2151	95.2855	25.0165	17.2277	13.8977	3.49523	27.2151	95.2855	53.9147	102.424
