Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	Environment	Same_sample
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.69.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.18.fa	99.99	100.0	93.56	ERR3414590_fairy_all_metabat2_short_bin.69	ERR3414590_bwa_all_metabat2_short_bin.18	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.161.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.180.fa	100.0	93.2	100.0	ERR3414590_fairy_all_metabat2_short_bin.161	ERR3414590_bwa_all_metabat2_short_bin.180	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.88.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.181.fa	100.0	95.85	98.68	ERR3414590_fairy_all_metabat2_short_bin.88	ERR3414590_bwa_all_metabat2_short_bin.181	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.116.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.182.fa	100.0	90.2	20.2	ERR3414590_fairy_all_metabat2_short_bin.116	ERR3414590_bwa_all_metabat2_short_bin.182	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.103.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.183.fa	100.0	98.8	99.42	ERR3414590_fairy_all_metabat2_short_bin.103	ERR3414590_bwa_all_metabat2_short_bin.183	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.135.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.185.fa	100.0	91.61	99.0	ERR3414590_fairy_all_metabat2_short_bin.135	ERR3414590_bwa_all_metabat2_short_bin.185	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.51.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.187.fa	100.0	87.85	97.5	ERR3414590_fairy_all_metabat2_short_bin.51	ERR3414590_bwa_all_metabat2_short_bin.187	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.133.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.189.fa	100.0	96.54	99.19	ERR3414590_fairy_all_metabat2_short_bin.133	ERR3414590_bwa_all_metabat2_short_bin.189	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.71.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.190.fa	100.0	97.66	98.62	ERR3414590_fairy_all_metabat2_short_bin.71	ERR3414590_bwa_all_metabat2_short_bin.190	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.156.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.192.fa	100.0	93.55	99.26	ERR3414590_fairy_all_metabat2_short_bin.156	ERR3414590_bwa_all_metabat2_short_bin.192	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.87.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.194.fa	100.0	95.01	96.5	ERR3414590_fairy_all_metabat2_short_bin.87	ERR3414590_bwa_all_metabat2_short_bin.194	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.40.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.195.fa	100.0	92.24	98.97	ERR3414590_fairy_all_metabat2_short_bin.40	ERR3414590_bwa_all_metabat2_short_bin.195	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.167.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.196.fa	100.0	100.0	99.68	ERR3414590_fairy_all_metabat2_short_bin.167	ERR3414590_bwa_all_metabat2_short_bin.196	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.36.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.197.fa	100.0	99.15	93.96	ERR3414590_fairy_all_metabat2_short_bin.36	ERR3414590_bwa_all_metabat2_short_bin.197	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.101.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.198.fa	100.0	87.35	99.65	ERR3414590_fairy_all_metabat2_short_bin.101	ERR3414590_bwa_all_metabat2_short_bin.198	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.153.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.199.fa	100.0	83.23	87.43	ERR3414590_fairy_all_metabat2_short_bin.153	ERR3414590_bwa_all_metabat2_short_bin.199	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.192.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.200.fa	100.0	98.96	98.8	ERR3414590_fairy_all_metabat2_short_bin.192	ERR3414590_bwa_all_metabat2_short_bin.200	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.26.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.203.fa	100.0	97.65	99.74	ERR3414590_fairy_all_metabat2_short_bin.26	ERR3414590_bwa_all_metabat2_short_bin.203	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.125.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.204.fa	100.0	97.88	98.66	ERR3414590_fairy_all_metabat2_short_bin.125	ERR3414590_bwa_all_metabat2_short_bin.204	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.152.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.21.fa	100.0	96.83	99.78	ERR3414590_fairy_all_metabat2_short_bin.152	ERR3414590_bwa_all_metabat2_short_bin.21	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.136.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.22.fa	100.0	96.6	99.45	ERR3414590_fairy_all_metabat2_short_bin.136	ERR3414590_bwa_all_metabat2_short_bin.22	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.35.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.23.fa	100.0	95.38	98.9	ERR3414590_fairy_all_metabat2_short_bin.35	ERR3414590_bwa_all_metabat2_short_bin.23	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.191.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.24.fa	100.0	98.64	99.72	ERR3414590_fairy_all_metabat2_short_bin.191	ERR3414590_bwa_all_metabat2_short_bin.24	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.118.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.27.fa	100.0	98.74	97.43	ERR3414590_fairy_all_metabat2_short_bin.118	ERR3414590_bwa_all_metabat2_short_bin.27	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.160.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.28.fa	100.0	88.09	94.73	ERR3414590_fairy_all_metabat2_short_bin.160	ERR3414590_bwa_all_metabat2_short_bin.28	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.38.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.29.fa	100.0	96.78	96.37	ERR3414590_fairy_all_metabat2_short_bin.38	ERR3414590_bwa_all_metabat2_short_bin.29	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.132.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.3.fa	100.0	97.61	97.68	ERR3414590_fairy_all_metabat2_short_bin.132	ERR3414590_bwa_all_metabat2_short_bin.3	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.109.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.30.fa	100.0	98.17	99.57	ERR3414590_fairy_all_metabat2_short_bin.109	ERR3414590_bwa_all_metabat2_short_bin.30	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.11.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.31.fa	100.0	96.2	99.7	ERR3414590_fairy_all_metabat2_short_bin.11	ERR3414590_bwa_all_metabat2_short_bin.31	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.104.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.32.fa	100.0	52.81	100.0	ERR3414590_fairy_all_metabat2_short_bin.104	ERR3414590_bwa_all_metabat2_short_bin.32	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.45.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.35.fa	99.99	92.1	100.0	ERR3414590_fairy_all_metabat2_short_bin.45	ERR3414590_bwa_all_metabat2_short_bin.35	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.54.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.36.fa	100.0	99.66	94.92	ERR3414590_fairy_all_metabat2_short_bin.54	ERR3414590_bwa_all_metabat2_short_bin.36	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.100.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.38.fa	100.0	88.0	99.37	ERR3414590_fairy_all_metabat2_short_bin.100	ERR3414590_bwa_all_metabat2_short_bin.38	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.53.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.42.fa	100.0	85.08	99.95	ERR3414590_fairy_all_metabat2_short_bin.53	ERR3414590_bwa_all_metabat2_short_bin.42	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.95.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.44.fa	100.0	94.78	93.71	ERR3414590_fairy_all_metabat2_short_bin.95	ERR3414590_bwa_all_metabat2_short_bin.44	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.110.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.48.fa	100.0	94.46	98.37	ERR3414590_fairy_all_metabat2_short_bin.110	ERR3414590_bwa_all_metabat2_short_bin.48	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.43.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.49.fa	100.0	95.9	96.12	ERR3414590_fairy_all_metabat2_short_bin.43	ERR3414590_bwa_all_metabat2_short_bin.49	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.46.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.50.fa	100.0	100.0	100.0	ERR3414590_fairy_all_metabat2_short_bin.46	ERR3414590_bwa_all_metabat2_short_bin.50	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.98.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.51.fa	100.0	97.61	96.8	ERR3414590_fairy_all_metabat2_short_bin.98	ERR3414590_bwa_all_metabat2_short_bin.51	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.187.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.53.fa	100.0	98.7	99.75	ERR3414590_fairy_all_metabat2_short_bin.187	ERR3414590_bwa_all_metabat2_short_bin.53	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.80.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.56.fa	100.0	91.87	90.19	ERR3414590_fairy_all_metabat2_short_bin.80	ERR3414590_bwa_all_metabat2_short_bin.56	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.99.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.59.fa	100.0	100.0	98.5	ERR3414590_fairy_all_metabat2_short_bin.99	ERR3414590_bwa_all_metabat2_short_bin.59	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.44.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.6.fa	100.0	99.03	99.37	ERR3414590_fairy_all_metabat2_short_bin.44	ERR3414590_bwa_all_metabat2_short_bin.6	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.25.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.64.fa	100.0	99.55	100.0	ERR3414590_fairy_all_metabat2_short_bin.25	ERR3414590_bwa_all_metabat2_short_bin.64	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.185.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.67.fa	100.0	92.28	96.84	ERR3414590_fairy_all_metabat2_short_bin.185	ERR3414590_bwa_all_metabat2_short_bin.67	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.134.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.68.fa	100.0	93.97	98.68	ERR3414590_fairy_all_metabat2_short_bin.134	ERR3414590_bwa_all_metabat2_short_bin.68	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.89.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.71.fa	100.0	97.04	98.62	ERR3414590_fairy_all_metabat2_short_bin.89	ERR3414590_bwa_all_metabat2_short_bin.71	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.186.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.72.fa	100.0	72.26	98.06	ERR3414590_fairy_all_metabat2_short_bin.186	ERR3414590_bwa_all_metabat2_short_bin.72	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.123.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.73.fa	100.0	97.19	99.72	ERR3414590_fairy_all_metabat2_short_bin.123	ERR3414590_bwa_all_metabat2_short_bin.73	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.124.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.75.fa	100.0	91.59	99.2	ERR3414590_fairy_all_metabat2_short_bin.124	ERR3414590_bwa_all_metabat2_short_bin.75	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.23.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.77.fa	100.0	96.65	90.9	ERR3414590_fairy_all_metabat2_short_bin.23	ERR3414590_bwa_all_metabat2_short_bin.77	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.41.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.78.fa	100.0	96.79	99.05	ERR3414590_fairy_all_metabat2_short_bin.41	ERR3414590_bwa_all_metabat2_short_bin.78	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.14.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.79.fa	100.0	99.56	100.0	ERR3414590_fairy_all_metabat2_short_bin.14	ERR3414590_bwa_all_metabat2_short_bin.79	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.56.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.8.fa	100.0	78.84	99.87	ERR3414590_fairy_all_metabat2_short_bin.56	ERR3414590_bwa_all_metabat2_short_bin.8	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.94.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.80.fa	100.0	98.9	99.62	ERR3414590_fairy_all_metabat2_short_bin.94	ERR3414590_bwa_all_metabat2_short_bin.80	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.48.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.81.fa	100.0	60.36	87.37	ERR3414590_fairy_all_metabat2_short_bin.48	ERR3414590_bwa_all_metabat2_short_bin.81	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.150.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.83.fa	100.0	83.97	99.69	ERR3414590_fairy_all_metabat2_short_bin.150	ERR3414590_bwa_all_metabat2_short_bin.83	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.20.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.86.fa	100.0	97.74	93.82	ERR3414590_fairy_all_metabat2_short_bin.20	ERR3414590_bwa_all_metabat2_short_bin.86	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.171.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.87.fa	100.0	100.0	13.97	ERR3414590_fairy_all_metabat2_short_bin.171	ERR3414590_bwa_all_metabat2_short_bin.87	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.137.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.88.fa	100.0	64.53	96.07	ERR3414590_fairy_all_metabat2_short_bin.137	ERR3414590_bwa_all_metabat2_short_bin.88	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.97.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.89.fa	100.0	77.89	100.0	ERR3414590_fairy_all_metabat2_short_bin.97	ERR3414590_bwa_all_metabat2_short_bin.89	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.4.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.94.fa	100.0	90.05	99.88	ERR3414590_fairy_all_metabat2_short_bin.4	ERR3414590_bwa_all_metabat2_short_bin.94	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.75.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.95.fa	100.0	95.24	99.99	ERR3414590_fairy_all_metabat2_short_bin.75	ERR3414590_bwa_all_metabat2_short_bin.95	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.181.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.98.fa	100.0	92.41	100.0	ERR3414590_fairy_all_metabat2_short_bin.181	ERR3414590_bwa_all_metabat2_short_bin.98	Chicken caecum	True
chicken/bins/ERR3414590_fairy_all_metabat2_short/ERR3414590_fairy_all_metabat2_short_bin.34.fa	chicken/bins/ERR3414590_bwa_all_metabat2_short/ERR3414590_bwa_all_metabat2_short_bin.99.fa	99.99	99.93	93.56	ERR3414590_fairy_all_metabat2_short_bin.34	ERR3414590_bwa_all_metabat2_short_bin.99	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.37.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.1.fa	100.0	97.28	99.54	ERR3414591_fairy_all_metabat2_short_bin.37	ERR3414591_bwa_all_metabat2_short_bin.1	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.141.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.10.fa	100.0	95.46	96.45	ERR3414591_fairy_all_metabat2_short_bin.141	ERR3414591_bwa_all_metabat2_short_bin.10	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.107.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.100.fa	100.0	56.92	99.93	ERR3414591_fairy_all_metabat2_short_bin.107	ERR3414591_bwa_all_metabat2_short_bin.100	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.77.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.101.fa	100.0	99.99	99.32	ERR3414591_fairy_all_metabat2_short_bin.77	ERR3414591_bwa_all_metabat2_short_bin.101	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.78.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.106.fa	99.97	91.6	99.07	ERR3414591_fairy_all_metabat2_short_bin.78	ERR3414591_bwa_all_metabat2_short_bin.106	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.127.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.108.fa	100.0	99.35	100.0	ERR3414591_fairy_all_metabat2_short_bin.127	ERR3414591_bwa_all_metabat2_short_bin.108	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.117.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.109.fa	100.0	86.21	97.83	ERR3414591_fairy_all_metabat2_short_bin.117	ERR3414591_bwa_all_metabat2_short_bin.109	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.17.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.11.fa	100.0	98.31	96.39	ERR3414591_fairy_all_metabat2_short_bin.17	ERR3414591_bwa_all_metabat2_short_bin.11	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.137.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.110.fa	100.0	99.57	97.58	ERR3414591_fairy_all_metabat2_short_bin.137	ERR3414591_bwa_all_metabat2_short_bin.110	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.41.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.115.fa	100.0	97.36	99.41	ERR3414591_fairy_all_metabat2_short_bin.41	ERR3414591_bwa_all_metabat2_short_bin.115	Chicken caecum	True
chicken/bins/ERR3414591_fairy_all_metabat2_short/ERR3414591_fairy_all_metabat2_short_bin.26.fa	chicken/bins/ERR3414591_bwa_all_metabat2_short/ERR3414591_bwa_all_metabat2_short_bin.116.fa	100.0	99.51	99.4	ERR3414591_fairy_all_metabat2_short_bin.26	ERR3414591_bwa_all_metabat2_short_bin.116	Chicken caecum	True
